Date,Annualized_Return,Volatility,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown
2019-11-06,0.07613545169499665,0.029129904764381393,2.6136526126955046,2.240580197858991,-0.010491253147031327
2019-11-07,0.07179194253158759,0.029350431699458092,2.446026800107104,2.0295239089531583,-0.010491253147031735
2019-11-08,0.06455530604643722,0.029294486290558402,2.2036674548972504,1.7729542868849362,-0.010491253147031547
2019-11-11,0.05428768573119702,0.02896226551784768,1.8744281485073337,1.3865693096079954,-0.010491253147031445
2019-11-12,0.06584521778908003,0.028778244290777535,2.288020670190128,1.8615624867193488,-0.010491253147031357
2019-11-13,0.06547305928609438,0.028752819731850867,2.277100468639142,1.8464508493080265,-0.010491253147031424
2019-11-14,0.06930237712777587,0.028879001053688277,2.3997498043279766,2.001941755177325,-0.01049125314703154
2019-11-15,0.06861954141415125,0.028863737534485456,2.37736160579228,1.9742149515895677,-0.010491253147031454
2019-11-18,0.06677297406392316,0.028820314703804927,2.316871788187227,1.8992343827502993,-0.010491253147031494
2019-11-19,0.06571373076804801,0.02882317335590018,2.279892292102397,1.8868984012090613,-0.010491253147031575
2019-11-20,0.08151833956112325,0.028800600972214884,2.830438838403661,2.556190965592552,-0.010491253147031459
2019-11-21,0.0833282189273011,0.028783370782495966,2.895012525008902,2.588323439581384,-0.01049125314703156
2019-11-22,0.0766375411838842,0.02880957625007996,2.6601412154984923,2.3458875635572047,-0.010491253147031452
2019-11-25,0.07616276519600108,0.02876885825949628,2.6474031228146013,2.3262226723530732,-0.010491253147031584
2019-11-26,0.0757865805325248,0.028749169119228517,2.6361311597640538,2.3106413652340922,-0.010491253147031527
2019-11-27,0.07246682161423687,0.028676744467482192,2.5270240035932305,2.1731392597818937,-0.010491253147031386
2019-11-29,0.06286651218204702,0.02935097994255818,2.1418880154966193,1.673489623370508,-0.010491253147031511
2019-12-02,0.07158400012136543,0.029119381993180773,2.458293934195756,2.016141162845896,-0.010491253147031584
2019-12-03,0.06568266159559054,0.02842272800496346,2.3109203868158037,1.7854895753437643,-0.00911653806723131
2019-12-04,0.07664463315864961,0.028305106817867794,2.707802293481089,2.2071713926174246,-0.009081951510433667
2019-12-05,0.07479593824197228,0.02834267639992409,2.6389864240969354,2.1304948698704376,-0.007868557537627966
2019-12-06,0.08505399496676841,0.028247661557904605,3.0110101252954005,2.512921077027188,-0.005597965871673431
2019-12-09,0.10758226459251799,0.027901711934689592,3.8557585586267664,3.539371299114017,-0.005597965871673575
2019-12-10,0.10589443905281438,0.02792609872418503,3.7919524706509002,3.535341233022239,-0.00559796587167342
2019-12-11,0.11546623709661762,0.027749109850670268,4.161078957775238,3.912059186031681,-0.005597965871673588
2019-12-12,0.13019439312046927,0.026281742183311568,4.953796145338506,5.279929085885311,-0.0055979658716734495
2019-12-13,0.10965765832678985,0.023516362951979404,4.663036480203663,4.2959180096800305,-0.005597965871673484
2019-12-16,0.1178143548606502,0.023485472929853972,5.016477854737531,4.623619974516125,-0.005597965871673678
2019-12-17,0.12458264645172094,0.02342715461771338,5.317873573836553,4.866408737842931,-0.005597965871673586
2019-12-18,0.11771005267246726,0.023445358619478832,5.020612163921928,4.626237577165621,-0.005597965871673541
2019-12-19,0.1178001763825186,0.023454465819999343,5.022505193107907,4.63050462730662,-0.005597965871673512
2019-12-20,0.12458812113985585,0.02360358511026738,5.2783558327188596,4.951890649002692,-0.005597965871673547
2019-12-23,0.12111695519053807,0.02361262811028005,5.129329722421212,4.8819442539172755,-0.005597965871673566
2019-12-24,0.13844045037866323,0.0229293496604734,6.037696333678091,6.105839706079859,-0.005597965871673534
2019-12-26,0.15167386921780548,0.023762410788222353,6.382932715437333,6.788048646833566,-0.005597965871673328
2019-12-27,0.16117675656903385,0.024063285810046967,6.698036080415041,7.277941303658408,-0.00559796587167353
2019-12-30,0.16523578141293985,0.02391232911741988,6.910066376284831,7.402409281551657,-0.005597965871673863
2019-12-31,0.14981085784679807,0.02527184561271565,5.927974558827631,5.839737547511807,-0.0055979658716732075
2020-01-02,0.17192804825720798,0.024963899495086664,6.887066994122711,7.190412555953545,-0.005597965871673295
2020-01-03,0.17818187090414406,0.025732302363341366,6.924443385912669,7.48639190538287,-0.005597965871673613
2020-01-06,0.1692634294638318,0.025302943715630948,6.68947579246556,7.064302146134515,-0.005391574609346727
2020-01-07,0.16931049121955688,0.025298050047018402,6.6926301001413195,7.070437013832252,-0.005391574609347251
2020-01-08,0.1668662770338231,0.025507833535915125,6.5417659558925205,6.8038506892188915,-0.005391574609347054
2020-01-09,0.16767974552796458,0.02551161016120135,6.572683749416014,6.841536114942915,-0.00539157460934684
2020-01-10,0.17199727108322074,0.0253230603149195,6.792120262884881,6.978445102309065,-0.005391574609346995
2020-01-13,0.17476128491722004,0.025269337714006284,6.91594243169869,6.953077588149715,-0.005391574609346846
2020-01-14,0.1831293962413576,0.02512346449440269,7.289177664257148,7.220744214992804,-0.005391574609347026
2020-01-15,0.19405025679339044,0.024809115547755514,7.821732154048765,7.6988228166225285,-0.005391574609347003
2020-01-16,0.20214795028810184,0.025212367486946528,8.017809132472866,8.057010782487497,-0.005391574609347015
2020-01-17,0.19787134056426064,0.025231685345260175,7.84217692384275,7.867842084168468,-0.005391574609347062
2020-01-21,0.20604425158143222,0.02532593301660948,8.135702303496675,8.021001086561146,-0.005391574609346847
2020-01-22,0.20345944497633192,0.025514857071249383,7.9741557794416895,7.775051305716923,-0.005391574609347044
2020-01-23,0.20073053000958208,0.025525270400402367,7.8639923049127765,7.659399294024877,-0.005391574609346949
2020-01-24,0.1880347565096616,0.02570929114868266,7.313883351439523,7.171906775480577,-0.005391574609346903
2020-01-27,0.18412565157385485,0.02573140308321837,7.155678645986422,7.005061911016097,-0.005391574609346884
2020-01-28,0.19167011366765024,0.025567450050723313,7.496645668120816,7.198037385967508,-0.005391574609347027
2020-01-29,0.1946837680510336,0.025563341095203158,7.6157403418430745,7.32439832589194,-0.005391574609346792
2020-01-30,0.1894440252701654,0.025880078519224702,7.320071503239034,6.927652994759684,-0.005391574609347041
2020-01-31,0.18800969721747324,0.025925211638349654,7.252002407546847,7.039870846274301,-0.005391574609347046
2020-02-03,0.17561105886644487,0.025926445286658436,6.77343372470784,6.6209628544617,-0.005391574609347034
2020-02-04,0.16149199267945272,0.025156606156748126,6.419466587552127,6.020222692131763,-0.005391574609346828
2020-02-05,0.16698545887561836,0.025430890142931165,6.566245142702331,6.253959522226022,-0.003713520840400421
2020-02-06,0.18011426488659057,0.02504400772187169,7.191910611387144,6.8850779419671335,-0.003692220580743817
2020-02-07,0.18809792454151517,0.024649308497078824,7.630961516174239,7.252784611616891,-0.003692220580743752
2020-02-10,0.200384398789945,0.024165715019748717,8.29209475598743,7.893927644609348,-0.003692220580743737
2020-02-11,0.20405076231174823,0.024049021241741523,8.48478448501598,7.8527946131415245,-0.00369222058074361
2020-02-12,0.20829354195228725,0.02397578167766762,8.687664275250865,7.798137858275012,-0.0036922205807437374
2020-02-13,0.20790614354801593,0.023969928560233087,8.673623829356721,7.782093833975182,-0.003692220580743603
2020-02-14,0.2016665501745831,0.023822566444297116,8.465357863357331,7.523682372800704,-0.0036922205807437456
2020-02-18,0.20729433869609176,0.024197114761452358,8.566903151045334,7.75675606334216,-0.003692220580743777
2020-02-19,0.21200914926461734,0.024311841355287432,8.720406906509728,7.952018961940835,-0.0036922205807437217
2020-02-20,0.21771209226536084,0.024446268056444485,8.90573938576968,8.188205159601038,-0.0036922205807437794
2020-02-21,0.21738099013499682,0.024457973742590077,8.88793946803773,8.173271200408717,-0.0036922205807437547
2020-02-24,0.20514986409085983,0.024529031716775725,8.363553297155027,7.8158526318784745,-0.0036922205807436584
2020-02-25,0.1823249329943557,0.027505033083423894,6.628784355261697,5.255994705591284,-0.006277421908168904
2020-02-26,0.17133589108534664,0.028582208601479076,5.994494458922965,4.534117985739519,-0.009633421869583908
2020-02-27,0.1395092435484404,0.030679302821535654,4.547340738476966,3.152872066569937,-0.014865517183876138
2020-02-28,0.14604984855504732,0.031106724320222726,4.695121448711949,3.325425169673129,-0.014865517183876596
2020-03-02,0.17154400169126155,0.033552475968829286,5.112707683648393,3.9980074812785564,-0.01486551718387633
2020-03-03,0.19280212166321448,0.0329007517310196,5.860112961535652,4.636187314183208,-0.014865517183876529
2020-03-04,0.2063268216807872,0.03351766469756246,6.155763641128378,4.999047689079587,-0.014865517183876645
2020-03-05,0.18986952664090873,0.033500728132367374,5.667623876433379,4.642031221498689,-0.014865517183876211
2020-03-06,0.18730442745441378,0.03347861443113142,5.594748487567076,4.571934655355183,-0.014865517183876208
2020-03-09,0.14249585617045232,0.04166196110435167,3.420286813036469,2.174030842893211,-0.014865517183876398
2020-03-10,0.1327165369556069,0.041763677225028904,3.177798167544262,2.0464677335085453,-0.01486551718387628
